AEROLANDIA;AEROPORTO;ALAGADICO;ALDEOTA;ALTO DA BALANCA;ALVARO WEYNE;AMADEU FURTADO;ANCURI;ANTONIO BEZERRA;ARRAIAL MOURA BRASIL;AUTRAN NUNES;BARRA DO CEARA;BARROSO;BELA VISTA;BENFICA;BOM FUTURO;BOM JARDIM;BONSUCESSO;CAIS DO PORTO;CAJAZEIRAS;CAMBEBA;CANINDEZINHO;CARLITO PAMPLONA;CASTELAO;CENTRO;CIDADE 2000;CIDADE DOS FUNCIONARIOS;COACU;COCO;CONJUNTO CEARA I;CONJUNTO CEARA II;CONJUNTO ESPERANCA;CONJUNTO PALMEIRAS;COUTO FERNANDES;CRISTO REDENTOR;CURIO;DAMAS;DE LOURDES;DEMOCRITO ROCHA;DENDE;DIAS MACEDO;DIONISIO TORRES;DOM LUSTOSA;EDSON QUEIROZ;ENGENHEIRO LUCIANO CAVALCANTE;FARIAS BRITO;FATIMA;FLORESTA;GENIBAU;GENTILANDIA;GRANJA LISBOA;GRANJA PORTUGAL;GUAJERU;GUARARAPES;HENRIQUE JORGE;ITAOCA;ITAPERI;JACARECANGA;JANGURUSSU;JARDIM AMERICA;JARDIM CEARENSE;JARDIM DAS OLIVEIRAS;JARDIM GUANABARA;JARDIM IRACEMA;JOAO XXIII;JOAQUIM TAVORA;JOQUEI CLUB;JOSE BONIFACIO;JOSE DE ALENCAR;LAGOA REDONDA;LAGOA SAPIRANGA;MANOEL SATIRO;MANUEL DIAS BRANCO;MARAPONGA;MATA GALINHA;MEIRELES;MESSEJANA;MONDUBIM;MONTE CASTELO;MONTESE;MUCURIPE;PADRE ANDRADE;PAN-AMERICANO;PAPICU;PARANGABA;PARQUE ARAXA;PARQUE DOIS IRMAOS;PARQUE IRACEMA;PARQUE MANIBURA;PARQUE PRESIDENTE VARGAS;PARQUE SANTA ROSA;PARQUE SAO JOSE;PARQUELANDIA;PARREAO;PASSARE;PAUPINA;PEDRAS;PICI;PIRAMBU;PLANALTO AYRTON SENNA;PRAIA DE IRACEMA;PRAIA DO FUTURO I;PRAIA DO FUTURO II;PREFEITO JOSE WALTER;PRESIDENTE KENNEDY;QUINTINO CUNHA;RODOLFO TEOFILO;SABIAGUABA;SALINAS;SAO BENTO;SAO JOAO DO TAUAPE;SERRINHA;SIQUEIRA;VARJOTA;VICENTE PINZON;VILA ELLERY;VILA PERY;VILA UNIAO;VILA VELHA;DATA
25.0;4.0;0.0;10.0;21.0;11.0;4.0;3.0;20.0;0.0;6.0;33.0;44.0;4.0;2.0;1.0;20.0;16.0;51.0;3.0;2.0;14.0;10.0;7.0;8.0;4.0;7.0;0.0;3.0;12.0;7.0;15.0;12.0;2.0;12.0;11.0;2.0;1.0;9.0;0.0;5.0;4.0;4.0;8.0;12.0;6.0;2.0;7.0;4.0;0.0;8.0;18.0;6.0;2.0;12.0;2.0;6.0;4.0;21.0;8.0;0.0;47.0;8.0;4.0;9.0;11.0;6.0;2.0;1.0;27.0;18.0;17.0;5.0;10.0;4.0;5.0;40.0;36.0;2.0;11.0;7.0;7.0;8.0;9.0;13.0;1.0;11.0;2.0;3.0;3.0;6.0;7.0;6.0;2.0;19.0;1.0;0.0;15.0;9.0;9.0;2.0;29.0;12.0;15.0;4.0;9.0;5.0;0.0;4.0;4.0;34.0;15.0;16.0;2.0;84.0;1.0;4.0;3.0;18.0;2011-05-21
15.0;0.0;4.0;6.0;13.0;8.0;5.0;3.0;16.0;1.0;7.0;26.0;35.0;3.0;4.0;1.0;21.0;17.0;45.0;0.0;2.0;9.0;4.0;7.0;8.0;4.0;10.0;4.0;6.0;8.0;8.0;7.0;10.0;2.0;9.0;4.0;2.0;0.0;1.0;0.0;15.0;0.0;3.0;5.0;9.0;2.0;4.0;6.0;12.0;0.0;7.0;17.0;2.0;0.0;8.0;4.0;15.0;3.0;26.0;3.0;1.0;38.0;4.0;2.0;11.0;5.0;6.0;4.0;3.0;13.0;4.0;23.0;4.0;4.0;0.0;1.0;26.0;14.0;2.0;6.0;3.0;9.0;4.0;9.0;9.0;1.0;5.0;2.0;0.0;2.0;5.0;3.0;1.0;1.0;7.0;5.0;0.0;5.0;3.0;9.0;0.0;14.0;9.0;1.0;6.0;12.0;14.0;0.0;0.0;1.0;34.0;6.0;5.0;0.0;66.0;5.0;9.0;6.0;14.0;2011-05-28
12.0;4.0;1.0;4.0;15.0;5.0;4.0;5.0;15.0;0.0;5.0;14.0;22.0;9.0;0.0;2.0;7.0;19.0;50.0;2.0;2.0;8.0;5.0;4.0;3.0;0.0;5.0;0.0;2.0;4.0;1.0;4.0;5.0;3.0;5.0;1.0;3.0;1.0;4.0;1.0;1.0;0.0;2.0;6.0;7.0;1.0;6.0;6.0;7.0;0.0;9.0;7.0;1.0;0.0;4.0;4.0;11.0;3.0;6.0;3.0;0.0;20.0;1.0;8.0;4.0;6.0;10.0;2.0;4.0;10.0;8.0;3.0;1.0;2.0;0.0;2.0;17.0;4.0;1.0;6.0;3.0;4.0;3.0;7.0;6.0;1.0;2.0;0.0;0.0;2.0;2.0;3.0;4.0;2.0;5.0;1.0;0.0;14.0;4.0;0.0;0.0;28.0;18.0;4.0;6.0;10.0;9.0;1.0;0.0;1.0;19.0;8.0;4.0;0.0;82.0;2.0;7.0;5.0;7.0;2011-06-04
12.0;2.0;2.0;7.0;9.0;3.0;4.0;6.0;11.0;0.0;4.0;7.0;18.0;7.0;0.0;1.0;4.0;8.0;22.0;1.0;0.0;3.0;6.0;2.0;5.0;0.0;2.0;1.0;3.0;0.0;3.0;10.0;6.0;0.0;5.0;1.0;1.0;0.0;3.0;0.0;5.0;2.0;1.0;6.0;4.0;2.0;5.0;5.0;5.0;0.0;6.0;2.0;1.0;0.0;5.0;3.0;2.0;4.0;6.0;0.0;0.0;25.0;2.0;1.0;6.0;3.0;1.0;0.0;1.0;7.0;8.0;6.0;1.0;0.0;2.0;5.0;18.0;5.0;3.0;3.0;5.0;4.0;5.0;6.0;5.0;0.0;2.0;1.0;0.0;1.0;1.0;5.0;2.0;0.0;7.0;2.0;0.0;11.0;1.0;2.0;1.0;20.0;11.0;0.0;3.0;4.0;1.0;0.0;1.0;0.0;20.0;3.0;3.0;3.0;54.0;0.0;4.0;2.0;5.0;2011-06-11
4.0;3.0;2.0;3.0;14.0;2.0;1.0;1.0;8.0;0.0;2.0;2.0;10.0;4.0;3.0;1.0;3.0;10.0;20.0;3.0;0.0;2.0;6.0;6.0;4.0;2.0;3.0;0.0;2.0;2.0;2.0;3.0;4.0;0.0;5.0;3.0;1.0;1.0;2.0;1.0;3.0;1.0;1.0;1.0;0.0;0.0;3.0;3.0;3.0;1.0;2.0;2.0;1.0;0.0;10.0;2.0;1.0;5.0;7.0;2.0;0.0;9.0;2.0;1.0;0.0;5.0;6.0;0.0;3.0;5.0;3.0;2.0;0.0;0.0;0.0;1.0;13.0;3.0;0.0;4.0;3.0;2.0;1.0;3.0;5.0;1.0;2.0;0.0;0.0;2.0;1.0;3.0;2.0;2.0;6.0;1.0;0.0;5.0;3.0;2.0;0.0;8.0;5.0;3.0;0.0;3.0;6.0;1.0;0.0;0.0;18.0;3.0;3.0;1.0;29.0;0.0;0.0;3.0;4.0;2011-06-18
5.0;1.0;3.0;3.0;7.0;3.0;0.0;1.0;9.0;0.0;6.0;10.0;13.0;1.0;0.0;0.0;4.0;10.0;33.0;2.0;1.0;3.0;2.0;4.0;3.0;1.0;2.0;0.0;0.0;2.0;0.0;2.0;4.0;0.0;1.0;2.0;2.0;1.0;4.0;1.0;5.0;2.0;3.0;4.0;0.0;1.0;1.0;4.0;2.0;1.0;2.0;4.0;0.0;0.0;3.0;0.0;2.0;2.0;5.0;0.0;0.0;7.0;1.0;0.0;2.0;3.0;3.0;0.0;1.0;3.0;2.0;4.0;0.0;1.0;2.0;2.0;9.0;6.0;1.0;7.0;0.0;5.0;1.0;3.0;4.0;1.0;1.0;0.0;0.0;0.0;2.0;2.0;0.0;3.0;6.0;1.0;0.0;4.0;2.0;3.0;1.0;8.0;8.0;6.0;0.0;4.0;4.0;0.0;0.0;1.0;12.0;3.0;5.0;1.0;38.0;0.0;4.0;1.0;12.0;2011-06-25
4.0;0.0;0.0;1.0;4.0;1.0;0.0;1.0;3.0;0.0;1.0;8.0;7.0;2.0;1.0;0.0;0.0;4.0;14.0;1.0;0.0;3.0;1.0;0.0;2.0;0.0;1.0;1.0;0.0;0.0;2.0;1.0;2.0;0.0;3.0;1.0;1.0;1.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;2.0;0.0;0.0;2.0;1.0;1.0;1.0;5.0;1.0;2.0;2.0;0.0;1.0;2.0;3.0;0.0;0.0;1.0;4.0;2.0;2.0;0.0;0.0;1.0;3.0;5.0;1.0;0.0;5.0;2.0;1.0;0.0;1.0;5.0;0.0;1.0;0.0;0.0;1.0;2.0;1.0;0.0;0.0;4.0;0.0;0.0;1.0;0.0;0.0;0.0;4.0;3.0;0.0;2.0;1.0;2.0;1.0;0.0;0.0;12.0;0.0;1.0;0.0;24.0;1.0;0.0;3.0;4.0;2011-07-02
3.0;0.0;2.0;3.0;8.0;0.0;1.0;1.0;3.0;0.0;0.0;2.0;4.0;2.0;0.0;0.0;3.0;1.0;7.0;0.0;1.0;2.0;4.0;3.0;2.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;2.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;3.0;0.0;0.0;4.0;0.0;3.0;1.0;4.0;6.0;0.0;2.0;3.0;0.0;0.0;2.0;0.0;1.0;0.0;3.0;3.0;2.0;4.0;0.0;2.0;4.0;4.0;1.0;0.0;0.0;6.0;4.0;0.0;0.0;0.0;0.0;2.0;4.0;3.0;1.0;0.0;0.0;3.0;0.0;7.0;4.0;0.0;1.0;0.0;3.0;1.0;0.0;1.0;1.0;0.0;7.0;1.0;0.0;3.0;0.0;2.0;0.0;4.0;4.0;1.0;0.0;3.0;3.0;0.0;0.0;0.0;12.0;2.0;4.0;1.0;24.0;0.0;0.0;2.0;2.0;2011-07-09
0.0;0.0;0.0;2.0;1.0;0.0;0.0;1.0;8.0;0.0;0.0;4.0;4.0;1.0;0.0;1.0;5.0;1.0;6.0;0.0;0.0;2.0;1.0;1.0;1.0;0.0;0.0;0.0;2.0;0.0;2.0;2.0;1.0;1.0;1.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;2.0;0.0;1.0;3.0;2.0;5.0;0.0;2.0;8.0;0.0;0.0;2.0;1.0;1.0;1.0;1.0;1.0;0.0;6.0;6.0;2.0;2.0;4.0;1.0;0.0;0.0;1.0;1.0;4.0;0.0;0.0;1.0;1.0;6.0;2.0;2.0;2.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;3.0;1.0;0.0;2.0;1.0;2.0;1.0;1.0;0.0;2.0;1.0;5.0;0.0;0.0;0.0;2.0;5.0;3.0;5.0;0.0;9.0;1.0;1.0;1.0;5.0;2011-07-16
0.0;0.0;1.0;4.0;5.0;0.0;1.0;0.0;5.0;0.0;0.0;11.0;3.0;1.0;0.0;0.0;4.0;3.0;3.0;1.0;0.0;2.0;2.0;1.0;3.0;1.0;0.0;0.0;0.0;2.0;2.0;3.0;3.0;0.0;2.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;3.0;1.0;0.0;0.0;0.0;1.0;3.0;0.0;5.0;4.0;0.0;0.0;2.0;0.0;1.0;2.0;4.0;0.0;0.0;2.0;3.0;4.0;0.0;3.0;1.0;0.0;0.0;3.0;3.0;2.0;0.0;3.0;0.0;2.0;3.0;1.0;3.0;3.0;3.0;3.0;1.0;1.0;2.0;0.0;1.0;0.0;0.0;2.0;1.0;0.0;2.0;1.0;2.0;0.0;2.0;4.0;2.0;3.0;0.0;3.0;0.0;4.0;1.0;3.0;1.0;1.0;0.0;1.0;9.0;5.0;0.0;1.0;12.0;1.0;1.0;2.0;6.0;2011-07-23
3.0;0.0;1.0;5.0;3.0;1.0;0.0;0.0;4.0;0.0;0.0;2.0;11.0;0.0;0.0;0.0;4.0;3.0;5.0;2.0;0.0;2.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;4.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;3.0;0.0;4.0;3.0;1.0;0.0;1.0;1.0;0.0;2.0;1.0;0.0;0.0;1.0;3.0;1.0;1.0;3.0;1.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;6.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;6.0;1.0;0.0;2.0;2.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;13.0;2.0;4.0;0.0;7.0;0.0;3.0;2.0;3.0;2011-07-30
3.0;0.0;2.0;0.0;5.0;0.0;0.0;0.0;4.0;0.0;1.0;9.0;4.0;3.0;1.0;0.0;2.0;2.0;4.0;0.0;1.0;2.0;1.0;1.0;5.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;2.0;0.0;1.0;0.0;2.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;2.0;1.0;5.0;5.0;0.0;0.0;2.0;1.0;0.0;0.0;2.0;0.0;0.0;2.0;1.0;1.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;3.0;2.0;1.0;2.0;0.0;0.0;0.0;2.0;3.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;0.0;0.0;3.0;2.0;1.0;0.0;3.0;0.0;1.0;2.0;1.0;0.0;0.0;0.0;0.0;2.0;1.0;1.0;0.0;10.0;0.0;0.0;1.0;9.0;2011-08-06
1.0;0.0;1.0;1.0;4.0;1.0;1.0;0.0;3.0;2.0;1.0;8.0;3.0;4.0;0.0;1.0;4.0;1.0;4.0;0.0;0.0;2.0;1.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;1.0;0.0;0.0;5.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;3.0;0.0;0.0;0.0;0.0;2.0;1.0;5.0;0.0;0.0;2.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;1.0;1.0;2.0;0.0;2.0;1.0;0.0;0.0;1.0;0.0;0.0;3.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;4.0;0.0;2.0;1.0;2.0;2011-08-13
0.0;1.0;1.0;2.0;3.0;4.0;3.0;1.0;4.0;0.0;2.0;6.0;3.0;0.0;1.0;0.0;2.0;0.0;2.0;0.0;0.0;3.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;2.0;0.0;3.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;3.0;3.0;1.0;4.0;2.0;0.0;0.0;3.0;0.0;0.0;0.0;2.0;0.0;0.0;4.0;1.0;7.0;2.0;0.0;3.0;0.0;1.0;0.0;2.0;2.0;1.0;0.0;0.0;1.0;0.0;2.0;0.0;2.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;2.0;4.0;1.0;0.0;5.0;3.0;0.0;0.0;1.0;0.0;5.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;3.0;1.0;1.0;1.0;5.0;2011-08-20
1.0;0.0;0.0;0.0;3.0;1.0;1.0;1.0;2.0;0.0;2.0;4.0;3.0;1.0;0.0;0.0;0.0;1.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;4.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;3.0;1.0;2.0;1.0;1.0;3.0;0.0;0.0;4.0;0.0;1.0;2.0;1.0;0.0;0.0;10.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;4.0;5.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;2.0;0.0;0.0;3.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;3.0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;3.0;0.0;1.0;1.0;2.0;2011-08-27
0.0;0.0;1.0;0.0;0.0;2.0;1.0;2.0;3.0;0.0;2.0;4.0;1.0;0.0;1.0;0.0;1.0;3.0;1.0;0.0;1.0;2.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;3.0;2.0;0.0;0.0;1.0;0.0;2.0;1.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;1.0;0.0;0.0;1.0;0.0;0.0;2.0;2.0;1.0;0.0;3.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;3.0;0.0;3.0;0.0;0.0;0.0;0.0;3.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;5.0;0.0;0.0;0.0;0.0;3.0;0.0;1.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;2.0;2011-09-03
1.0;1.0;1.0;0.0;2.0;1.0;1.0;0.0;2.0;0.0;1.0;2.0;1.0;0.0;0.0;0.0;3.0;3.0;0.0;0.0;0.0;4.0;4.0;0.0;3.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;4.0;3.0;0.0;0.0;1.0;0.0;2.0;2.0;0.0;0.0;0.0;5.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;3.0;0.0;0.0;0.0;1.0;2.0;1.0;2.0;1.0;2.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;3.0;0.0;0.0;2.0;3.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;6.0;0.0;1.0;2.0;1.0;2011-09-10
1.0;0.0;0.0;0.0;2.0;4.0;0.0;1.0;1.0;0.0;0.0;6.0;1.0;1.0;0.0;2.0;0.0;2.0;2.0;1.0;0.0;1.0;4.0;3.0;3.0;0.0;0.0;0.0;0.0;2.0;1.0;3.0;0.0;0.0;6.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;9.0;3.0;0.0;1.0;1.0;3.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;3.0;2.0;0.0;0.0;0.0;0.0;3.0;0.0;2.0;1.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;6.0;1.0;0.0;0.0;3.0;2011-09-17
0.0;1.0;1.0;0.0;2.0;3.0;0.0;1.0;1.0;0.0;1.0;7.0;3.0;2.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;3.0;3.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;1.0;2.0;3.0;2.0;0.0;3.0;0.0;1.0;0.0;0.0;1.0;0.0;3.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;3.0;2.0;0.0;0.0;0.0;0.0;1.0;1.0;2.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0;1.0;0.0;0.0;2.0;7.0;1.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;1.0;2.0;0.0;3.0;0.0;7.0;1.0;0.0;0.0;4.0;2011-09-24
0.0;0.0;0.0;0.0;2.0;3.0;0.0;0.0;5.0;0.0;3.0;5.0;0.0;1.0;0.0;0.0;2.0;1.0;0.0;0.0;1.0;1.0;3.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;8.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;4.0;0.0;0.0;1.0;0.0;0.0;2.0;1.0;2.0;0.0;1.0;1.0;0.0;2.0;2.0;0.0;2.0;0.0;2.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;2.0;3.0;1.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;3.0;1.0;1.0;4.0;1.0;0.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;4.0;1.0;0.0;0.0;0.0;2.0;1.0;0.0;1.0;3.0;0.0;0.0;1.0;7.0;2011-10-01
1.0;0.0;0.0;0.0;1.0;4.0;0.0;0.0;3.0;0.0;1.0;3.0;3.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;2.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;4.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;2.0;3.0;0.0;2.0;1.0;1.0;0.0;3.0;0.0;1.0;2.0;1.0;0.0;0.0;1.0;0.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;2.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;2.0;0.0;0.0;0.0;1.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;1.0;1.0;2.0;2011-10-08
1.0;0.0;0.0;0.0;2.0;1.0;1.0;0.0;3.0;0.0;1.0;2.0;2.0;0.0;0.0;1.0;4.0;3.0;1.0;0.0;0.0;4.0;6.0;0.0;3.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;1.0;0.0;2.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;2.0;3.0;0.0;0.0;6.0;0.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;3.0;1.0;1.0;0.0;3.0;3.0;0.0;0.0;2.0;0.0;1.0;2.0;1.0;0.0;2.0;0.0;1.0;1.0;1.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;3.0;0.0;0.0;0.0;1.0;0.0;0.0;3.0;1.0;1.0;0.0;0.0;1.0;1.0;2.0;0.0;2.0;0.0;0.0;1.0;2.0;2011-10-15
2.0;1.0;0.0;1.0;2.0;0.0;1.0;0.0;4.0;0.0;0.0;1.0;2.0;2.0;0.0;0.0;2.0;1.0;1.0;1.0;0.0;0.0;3.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;1.0;0.0;2.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;1.0;0.0;2.0;0.0;3.0;2011-10-22
0.0;1.0;1.0;2.0;1.0;2.0;0.0;1.0;1.0;0.0;1.0;6.0;1.0;1.0;0.0;1.0;4.0;0.0;0.0;1.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;9.0;2.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;2.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;2.0;2.0;3.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;7.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;2.0;3.0;0.0;1.0;1.0;0.0;1.0;1.0;2.0;2.0;0.0;0.0;1.0;0.0;2.0;0.0;1.0;6.0;0.0;3.0;1.0;0.0;2011-10-29
0.0;0.0;0.0;2.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;2.0;1.0;1.0;0.0;0.0;1.0;2.0;0.0;0.0;0.0;2.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;5.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;2.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;2.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;5.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;3.0;2.0;0.0;1.0;0.0;0.0;1.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;4.0;0.0;0.0;0.0;1.0;2011-11-05
0.0;0.0;0.0;0.0;0.0;3.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;2.0;1.0;0.0;0.0;3.0;1.0;1.0;0.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;3.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;3.0;0.0;0.0;1.0;0.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2011-11-12
